dt,AverageTemperature,AverageTemperatureUncertainty,City,Country,Latitude,Longitude
1905-10-01,6.982,0.843,Ürümqi,China,44.20N,87.20E
1905-11-01,-2.802,1.004,Ürümqi,China,44.20N,87.20E
1905-12-01,-12.515999999999998,1.3419999999999999,Ürümqi,China,44.20N,87.20E
1906-01-01,-16.497999999999998,1.455,Ürümqi,China,44.20N,87.20E
1906-02-01,-14.505,1.964,Ürümqi,China,44.20N,87.20E
1906-03-01,-1.761,1.716,Ürümqi,China,44.20N,87.20E
1906-04-01,10.113,1.765,Ürümqi,China,44.20N,87.20E
1906-05-01,15.542,0.8,Ürümqi,China,44.20N,87.20E
1906-06-01,21.916999999999998,0.8909999999999999,Ürümqi,China,44.20N,87.20E
1906-07-01,22.595,0.738,Ürümqi,China,44.20N,87.20E
1906-08-01,21.72,0.688,Ürümqi,China,44.20N,87.20E
1906-09-01,16.445999999999998,1.06,Ürümqi,China,44.20N,87.20E
1906-10-01,6.5600000000000005,0.917,Ürümqi,China,44.20N,87.20E
1906-11-01,-5.4270000000000005,1.0759999999999998,Ürümqi,China,44.20N,87.20E
1906-12-01,-12.035,2.596,Ürümqi,China,44.20N,87.20E
1907-01-01,-14.784,1.508,Ürümqi,China,44.20N,87.20E
1907-02-01,-14.231,1.791,Ürümqi,China,44.20N,87.20E
1907-03-01,-3.5180000000000002,2.3569999999999998,Ürümqi,China,44.20N,87.20E
1907-04-01,9.001000000000003,0.934,Ürümqi,China,44.20N,87.20E
1907-05-01,16.625,0.9159999999999999,Ürümqi,China,44.20N,87.20E
1907-06-01,20.588,0.9279999999999999,Ürümqi,China,44.20N,87.20E
1907-07-01,22.32,1.704,Ürümqi,China,44.20N,87.20E
1907-08-01,21.993000000000002,0.632,Ürümqi,China,44.20N,87.20E
1907-09-01,16.628,1.81,Ürümqi,China,44.20N,87.20E
1907-10-01,6.237,1.181,Ürümqi,China,44.20N,87.20E
1907-11-01,-5.6579999999999995,1.15,Ürümqi,China,44.20N,87.20E
1907-12-01,-10.151,2.89,Ürümqi,China,44.20N,87.20E
1908-01-01,-13.545,1.901,Ürümqi,China,44.20N,87.20E
1908-02-01,-15.648,1.045,Ürümqi,China,44.20N,87.20E
1908-03-01,-5.071000000000001,2.37,Ürümqi,China,44.20N,87.20E
1908-04-01,8.206000000000001,2.102,Ürümqi,China,44.20N,87.20E
1908-05-01,18.97,1.252,Ürümqi,China,44.20N,87.20E
1908-06-01,21.454,1.841,Ürümqi,China,44.20N,87.20E
1908-07-01,24.041,1.177,Ürümqi,China,44.20N,87.20E
1908-08-01,22.986,0.606,Ürümqi,China,44.20N,87.20E
1908-09-01,16.569000000000003,1.37,Ürümqi,China,44.20N,87.20E
1908-10-01,5.225,1.6569999999999998,Ürümqi,China,44.20N,87.20E
1908-11-01,-5.742999999999999,1.2109999999999999,Ürümqi,China,44.20N,87.20E
1908-12-01,-12.21,2.371,Ürümqi,China,44.20N,87.20E
1909-01-01,-17.782,2.056,Ürümqi,China,44.20N,87.20E
1909-02-01,-12.787999999999998,1.703,Ürümqi,China,44.20N,87.20E
1909-03-01,-5.365,2.496,Ürümqi,China,44.20N,87.20E
1909-04-01,11.609000000000002,1.0090000000000001,Ürümqi,China,44.20N,87.20E
1909-05-01,16.942999999999998,0.9309999999999999,Ürümqi,China,44.20N,87.20E
1909-06-01,20.686999999999998,0.9329999999999999,Ürümqi,China,44.20N,87.20E
1909-07-01,24.635,0.711,Ürümqi,China,44.20N,87.20E
1909-08-01,23.878,0.799,Ürümqi,China,44.20N,87.20E
1909-09-01,15.418,0.843,Ürümqi,China,44.20N,87.20E
1909-10-01,5.4220000000000015,1.048,Ürümqi,China,44.20N,87.20E
1909-11-01,-1.148,2.266,Ürümqi,China,44.20N,87.20E
1909-12-01,-11.559,1.922,Ürümqi,China,44.20N,87.20E
1910-01-01,-14.746,1.193,Ürümqi,China,44.20N,87.20E
1910-02-01,-14.906,3.214,Ürümqi,China,44.20N,87.20E
1910-03-01,-3.765,0.89,Ürümqi,China,44.20N,87.20E
1910-04-01,9.391,0.828,Ürümqi,China,44.20N,87.20E
1910-05-01,18.336,1.1159999999999999,Ürümqi,China,44.20N,87.20E
1910-06-01,21.308000000000003,0.5760000000000001,Ürümqi,China,44.20N,87.20E
1910-07-01,24.154,0.985,Ürümqi,China,44.20N,87.20E
1910-08-01,22.315,0.809,Ürümqi,China,44.20N,87.20E
1910-09-01,15.649000000000001,0.726,Ürümqi,China,44.20N,87.20E
1910-10-01,7.0600000000000005,1.0190000000000001,Ürümqi,China,44.20N,87.20E
1910-11-01,-6.334,1.528,Ürümqi,China,44.20N,87.20E
1910-12-01,-15.049000000000001,3.592,Ürümqi,China,44.20N,87.20E
1911-01-01,-15.407,2.4619999999999997,Ürümqi,China,44.20N,87.20E
1911-02-01,-10.502,1.12,Ürümqi,China,44.20N,87.20E
1911-03-01,-2.063,1.901,Ürümqi,China,44.20N,87.20E
1911-04-01,12.058,1.507,Ürümqi,China,44.20N,87.20E
1911-05-01,16.214000000000002,0.6459999999999999,Ürümqi,China,44.20N,87.20E
1911-06-01,22.201999999999998,0.843,Ürümqi,China,44.20N,87.20E
1911-07-01,22.802,1.518,Ürümqi,China,44.20N,87.20E
1911-08-01,21.772,0.773,Ürümqi,China,44.20N,87.20E
1911-09-01,16.242,1.3659999999999999,Ürümqi,China,44.20N,87.20E
1911-10-01,6.872000000000001,1.807,Ürümqi,China,44.20N,87.20E
1911-11-01,-1.5480000000000005,1.125,Ürümqi,China,44.20N,87.20E
1911-12-01,-14.078,3.466,Ürümqi,China,44.20N,87.20E
1912-01-01,-16.514,1.1520000000000001,Ürümqi,China,44.20N,87.20E
1912-02-01,-9.175999999999998,1.6119999999999999,Ürümqi,China,44.20N,87.20E
1912-03-01,-4.4849999999999985,2.67,Ürümqi,China,44.20N,87.20E
1912-04-01,10.495999999999999,1.03,Ürümqi,China,44.20N,87.20E
1912-05-01,17.576,1.135,Ürümqi,China,44.20N,87.20E
1912-06-01,20.965999999999998,0.8959999999999999,Ürümqi,China,44.20N,87.20E
1912-07-01,23.109,0.8009999999999999,Ürümqi,China,44.20N,87.20E
1912-08-01,20.399,0.993,Ürümqi,China,44.20N,87.20E
1912-09-01,15.052999999999999,1.4380000000000002,Ürümqi,China,44.20N,87.20E
1912-10-01,5.961,1.7830000000000001,Ürümqi,China,44.20N,87.20E
1912-11-01,-4.671,2.063,Ürümqi,China,44.20N,87.20E
1912-12-01,-13.415999999999999,2.319,Ürümqi,China,44.20N,87.20E
1913-01-01,-14.017000000000001,1.66,Ürümqi,China,44.20N,87.20E
1913-02-01,-10.617,2.622,Ürümqi,China,44.20N,87.20E
1913-03-01,-2.958,1.569,Ürümqi,China,44.20N,87.20E
1913-04-01,6.852,1.048,Ürümqi,China,44.20N,87.20E
1913-05-01,16.683,1.405,Ürümqi,China,44.20N,87.20E
1913-06-01,21.026,0.8,Ürümqi,China,44.20N,87.20E
1913-07-01,23.732,1.088,Ürümqi,China,44.20N,87.20E
1913-08-01,21.599,0.7020000000000001,Ürümqi,China,44.20N,87.20E
1913-09-01,15.432,1.151,Ürümqi,China,44.20N,87.20E
1913-10-01,8.463000000000001,0.997,Ürümqi,China,44.20N,87.20E
1913-11-01,-3.237,1.1740000000000002,Ürümqi,China,44.20N,87.20E
1913-12-01,-12.147,2.103,Ürümqi,China,44.20N,87.20E
1914-01-01,-11.366,1.3419999999999999,Ürümqi,China,44.20N,87.20E
1914-02-01,-9.66,1.5519999999999998,Ürümqi,China,44.20N,87.20E
1914-03-01,-2.116,1.136,Ürümqi,China,44.20N,87.20E
1914-04-01,10.82,1.114,Ürümqi,China,44.20N,87.20E
1914-05-01,16.086,0.9,Ürümqi,China,44.20N,87.20E
1914-06-01,22.587,1.192,Ürümqi,China,44.20N,87.20E
1914-07-01,23.346,1.178,Ürümqi,China,44.20N,87.20E
1914-08-01,21.753,0.987,Ürümqi,China,44.20N,87.20E
1914-09-01,16.374000000000002,1.557,Ürümqi,China,44.20N,87.20E
1914-10-01,5.069000000000001,0.953,Ürümqi,China,44.20N,87.20E
1914-11-01,-3.6189999999999998,0.9520000000000001,Ürümqi,China,44.20N,87.20E
1914-12-01,-12.855,1.964,Ürümqi,China,44.20N,87.20E
1915-01-01,-16.259,1.952,Ürümqi,China,44.20N,87.20E
1915-02-01,-14.424000000000001,3.1510000000000002,Ürümqi,China,44.20N,87.20E
1915-03-01,-2.426,2.044,Ürümqi,China,44.20N,87.20E
1915-04-01,10.467,1.218,Ürümqi,China,44.20N,87.20E
1915-05-01,18.535,0.898,Ürümqi,China,44.20N,87.20E
1915-06-01,22.416999999999998,0.856,Ürümqi,China,44.20N,87.20E
1915-07-01,24.344,0.857,Ürümqi,China,44.20N,87.20E
1915-08-01,22.728,0.748,Ürümqi,China,44.20N,87.20E
1915-09-01,17.182000000000002,1.307,Ürümqi,China,44.20N,87.20E
1915-10-01,6.199,0.9079999999999999,Ürümqi,China,44.20N,87.20E
1915-11-01,-2.877,0.985,Ürümqi,China,44.20N,87.20E
1915-12-01,-9.11,1.5030000000000001,Ürümqi,China,44.20N,87.20E
1916-01-01,-14.696,1.515,Ürümqi,China,44.20N,87.20E
1916-02-01,-13.913,2.052,Ürümqi,China,44.20N,87.20E
1916-03-01,-2.63,1.208,Ürümqi,China,44.20N,87.20E
1916-04-01,10.607999999999999,1.274,Ürümqi,China,44.20N,87.20E
1916-05-01,17.558,0.735,Ürümqi,China,44.20N,87.20E
1916-06-01,22.031999999999996,1.0859999999999999,Ürümqi,China,44.20N,87.20E
1916-07-01,24.101,1.035,Ürümqi,China,44.20N,87.20E
1916-08-01,22.861,0.9690000000000001,Ürümqi,China,44.20N,87.20E
1916-09-01,17.887,1.5830000000000002,Ürümqi,China,44.20N,87.20E
1916-10-01,7.605,1.208,Ürümqi,China,44.20N,87.20E
1916-11-01,-4.98,1.892,Ürümqi,China,44.20N,87.20E
1916-12-01,-15.279000000000002,1.954,Ürümqi,China,44.20N,87.20E
1917-01-01,-16.761,1.244,Ürümqi,China,44.20N,87.20E
1917-02-01,-10.952,3.592,Ürümqi,China,44.20N,87.20E
1917-03-01,-2.63,1.082,Ürümqi,China,44.20N,87.20E
1917-04-01,8.494,1.538,Ürümqi,China,44.20N,87.20E
1917-05-01,19.888,1.3090000000000002,Ürümqi,China,44.20N,87.20E
1917-06-01,21.458,0.772,Ürümqi,China,44.20N,87.20E
1917-07-01,22.956,0.835,Ürümqi,China,44.20N,87.20E
1917-08-01,22.487,0.797,Ürümqi,China,44.20N,87.20E
1917-09-01,15.366,2.114,Ürümqi,China,44.20N,87.20E
1917-10-01,7.082999999999999,1.199,Ürümqi,China,44.20N,87.20E
1917-11-01,-2.2830000000000004,1.3019999999999998,Ürümqi,China,44.20N,87.20E
1917-12-01,-15.384,3.139,Ürümqi,China,44.20N,87.20E
1918-01-01,-15.888,1.875,Ürümqi,China,44.20N,87.20E
1918-02-01,-11.98,1.4769999999999999,Ürümqi,China,44.20N,87.20E
1918-03-01,-0.5670000000000001,1.0759999999999998,Ürümqi,China,44.20N,87.20E
1918-04-01,9.187,0.86,Ürümqi,China,44.20N,87.20E
1918-05-01,17.772000000000002,1.147,Ürümqi,China,44.20N,87.20E
1918-06-01,22.311,1.285,Ürümqi,China,44.20N,87.20E
1918-07-01,23.592,0.941,Ürümqi,China,44.20N,87.20E
1918-08-01,23.274,0.7559999999999999,Ürümqi,China,44.20N,87.20E
1918-09-01,16.844,0.845,Ürümqi,China,44.20N,87.20E
1918-10-01,7.2139999999999995,0.922,Ürümqi,China,44.20N,87.20E
1918-11-01,-6.476000000000001,1.369,Ürümqi,China,44.20N,87.20E
1918-12-01,-17.153,1.982,Ürümqi,China,44.20N,87.20E
1919-01-01,-21.688000000000002,1.2919999999999998,Ürümqi,China,44.20N,87.20E
1919-02-01,-10.97,1.261,Ürümqi,China,44.20N,87.20E
1919-03-01,-2.962,2.8710000000000004,Ürümqi,China,44.20N,87.20E
1919-04-01,9.722999999999999,2.29,Ürümqi,China,44.20N,87.20E
1919-05-01,18.257,1.253,Ürümqi,China,44.20N,87.20E
1919-06-01,20.958,1.032,Ürümqi,China,44.20N,87.20E
1919-07-01,23.869,0.7170000000000001,Ürümqi,China,44.20N,87.20E
1919-08-01,22.331999999999997,1.056,Ürümqi,China,44.20N,87.20E
1919-09-01,15.113,1.598,Ürümqi,China,44.20N,87.20E
1919-10-01,7.888999999999999,0.894,Ürümqi,China,44.20N,87.20E
1919-11-01,-3.1950000000000003,1.0290000000000001,Ürümqi,China,44.20N,87.20E
1919-12-01,-11.437999999999999,1.749,Ürümqi,China,44.20N,87.20E
1920-01-01,-14.678999999999998,1.7469999999999999,Ürümqi,China,44.20N,87.20E
1920-02-01,-14.963,2.855,Ürümqi,China,44.20N,87.20E
1920-03-01,-2.211,0.963,Ürümqi,China,44.20N,87.20E
1920-04-01,10.344,3.1689999999999996,Ürümqi,China,44.20N,87.20E
1920-05-01,15.659,1.048,Ürümqi,China,44.20N,87.20E
1920-06-01,22.334,1.7619999999999998,Ürümqi,China,44.20N,87.20E
1920-07-01,24.244,0.636,Ürümqi,China,44.20N,87.20E
1920-08-01,21.948,0.613,Ürümqi,China,44.20N,87.20E
1920-09-01,15.392999999999999,1.4180000000000001,Ürümqi,China,44.20N,87.20E
1920-10-01,8.355,0.7829999999999999,Ürümqi,China,44.20N,87.20E
1920-11-01,-3.373,0.963,Ürümqi,China,44.20N,87.20E
1920-12-01,-16.613,2.763,Ürümqi,China,44.20N,87.20E
1921-01-01,-16.06,2.181,Ürümqi,China,44.20N,87.20E
1921-02-01,-11.591,1.798,Ürümqi,China,44.20N,87.20E
1921-03-01,-1.837,1.236,Ürümqi,China,44.20N,87.20E
1921-04-01,8.835,1.3130000000000002,Ürümqi,China,44.20N,87.20E
1921-05-01,15.695,0.877,Ürümqi,China,44.20N,87.20E
1921-06-01,19.320999999999998,0.8959999999999999,Ürümqi,China,44.20N,87.20E
1921-07-01,23.421,1.485,Ürümqi,China,44.20N,87.20E
1921-08-01,22.443,0.985,Ürümqi,China,44.20N,87.20E
1921-09-01,16.226,0.8140000000000001,Ürümqi,China,44.20N,87.20E
1921-10-01,7.32,1.054,Ürümqi,China,44.20N,87.20E
1921-11-01,-4.277,1.307,Ürümqi,China,44.20N,87.20E
1921-12-01,-11.715,1.906,Ürümqi,China,44.20N,87.20E
1922-01-01,-17.128999999999998,1.3130000000000002,Ürümqi,China,44.20N,87.20E
1922-02-01,-11.188,2.401,Ürümqi,China,44.20N,87.20E
1922-03-01,0.03200000000000003,1.348,Ürümqi,China,44.20N,87.20E
1922-04-01,9.898,1.2109999999999999,Ürümqi,China,44.20N,87.20E
1922-05-01,16.893,0.9159999999999999,Ürümqi,China,44.20N,87.20E
1922-06-01,21.307,0.9490000000000001,Ürümqi,China,44.20N,87.20E
1922-07-01,24.555,0.792,Ürümqi,China,44.20N,87.20E
1922-08-01,22.35,1.0170000000000001,Ürümqi,China,44.20N,87.20E
1922-09-01,16.302,0.737,Ürümqi,China,44.20N,87.20E
1922-10-01,7.481,1.237,Ürümqi,China,44.20N,87.20E
1922-11-01,-2.6500000000000004,1.0090000000000001,Ürümqi,China,44.20N,87.20E
1922-12-01,-11.599,1.577,Ürümqi,China,44.20N,87.20E
1923-01-01,-17.224,1.5659999999999998,Ürümqi,China,44.20N,87.20E
1923-02-01,-14.591,1.358,Ürümqi,China,44.20N,87.20E
1923-03-01,-1.177,1.186,Ürümqi,China,44.20N,87.20E
1923-04-01,11.010000000000002,1.181,Ürümqi,China,44.20N,87.20E
1923-05-01,17.367,1.133,Ürümqi,China,44.20N,87.20E
1923-06-01,22.061,0.7759999999999999,Ürümqi,China,44.20N,87.20E
1923-07-01,22.935,0.65,Ürümqi,China,44.20N,87.20E
1923-08-01,24.203000000000003,1.023,Ürümqi,China,44.20N,87.20E
1923-09-01,15.511,0.76,Ürümqi,China,44.20N,87.20E
1923-10-01,7.822,1.133,Ürümqi,China,44.20N,87.20E
1923-11-01,-2.268,1.264,Ürümqi,China,44.20N,87.20E
1923-12-01,-11.839,1.314,Ürümqi,China,44.20N,87.20E
1924-01-01,-15.119000000000002,1.568,Ürümqi,China,44.20N,87.20E
1924-02-01,-13.466,2.079,Ürümqi,China,44.20N,87.20E
1924-03-01,-3.426,1.5730000000000002,Ürümqi,China,44.20N,87.20E
1924-04-01,10.443,0.9640000000000001,Ürümqi,China,44.20N,87.20E
1924-05-01,16.129,0.7759999999999999,Ürümqi,China,44.20N,87.20E
1924-06-01,20.504,0.9009999999999999,Ürümqi,China,44.20N,87.20E
1924-07-01,25.848000000000003,0.804,Ürümqi,China,44.20N,87.20E
1924-08-01,22.965999999999998,0.7440000000000001,Ürümqi,China,44.20N,87.20E
1924-09-01,15.879000000000001,0.7759999999999999,Ürümqi,China,44.20N,87.20E
1924-10-01,7.122999999999999,0.858,Ürümqi,China,44.20N,87.20E
1924-11-01,-2.761,1.745,Ürümqi,China,44.20N,87.20E
1924-12-01,-10.421,1.1059999999999999,Ürümqi,China,44.20N,87.20E
1925-01-01,-14.069,1.273,Ürümqi,China,44.20N,87.20E
1925-02-01,-14.459000000000001,1.025,Ürümqi,China,44.20N,87.20E
1925-03-01,-2.373,2.161,Ürümqi,China,44.20N,87.20E
1925-04-01,8.448,0.941,Ürümqi,China,44.20N,87.20E
1925-05-01,15.935,1.1520000000000001,Ürümqi,China,44.20N,87.20E
1925-06-01,20.863000000000003,1.181,Ürümqi,China,44.20N,87.20E
1925-07-01,22.986,0.79,Ürümqi,China,44.20N,87.20E
1925-08-01,22.44,0.7859999999999999,Ürümqi,China,44.20N,87.20E
1925-09-01,16.63,0.6609999999999999,Ürümqi,China,44.20N,87.20E
1925-10-01,9.065,0.8759999999999999,Ürümqi,China,44.20N,87.20E
1925-11-01,-2.3790000000000004,1.79,Ürümqi,China,44.20N,87.20E
1925-12-01,-9.015,1.3730000000000002,Ürümqi,China,44.20N,87.20E
1926-01-01,-14.729000000000001,1.093,Ürümqi,China,44.20N,87.20E
1926-02-01,-10.608,1.095,Ürümqi,China,44.20N,87.20E
1926-03-01,0.4620000000000002,1.172,Ürümqi,China,44.20N,87.20E
1926-04-01,9.982999999999999,1.003,Ürümqi,China,44.20N,87.20E
1926-05-01,15.819,1.038,Ürümqi,China,44.20N,87.20E
1926-06-01,22.143,0.9359999999999999,Ürümqi,China,44.20N,87.20E
1926-07-01,23.986,0.848,Ürümqi,China,44.20N,87.20E
1926-08-01,21.684,0.8270000000000001,Ürümqi,China,44.20N,87.20E
1926-09-01,16.262999999999998,0.7809999999999999,Ürümqi,China,44.20N,87.20E
1926-10-01,7.225,0.8170000000000001,Ürümqi,China,44.20N,87.20E
1926-11-01,-4.226,1.12,Ürümqi,China,44.20N,87.20E
1926-12-01,-14.362,1.264,Ürümqi,China,44.20N,87.20E
1927-01-01,-17.035999999999998,1.432,Ürümqi,China,44.20N,87.20E
1927-02-01,-13.448,0.878,Ürümqi,China,44.20N,87.20E
1927-03-01,-5.46,1.6880000000000002,Ürümqi,China,44.20N,87.20E
1927-04-01,10.452,1.3459999999999999,Ürümqi,China,44.20N,87.20E
1927-05-01,17.49,0.958,Ürümqi,China,44.20N,87.20E
1927-06-01,20.546999999999997,0.8420000000000001,Ürümqi,China,44.20N,87.20E
1927-07-01,25.135,0.909,Ürümqi,China,44.20N,87.20E
1927-08-01,22.736,1.2690000000000001,Ürümqi,China,44.20N,87.20E
1927-09-01,16.27,0.873,Ürümqi,China,44.20N,87.20E
1927-10-01,7.79,0.752,Ürümqi,China,44.20N,87.20E
1927-11-01,-2.705,1.003,Ürümqi,China,44.20N,87.20E
1927-12-01,-10.248,1.046,Ürümqi,China,44.20N,87.20E
1928-01-01,-15.091,1.159,Ürümqi,China,44.20N,87.20E
1928-02-01,-11.669,1.3840000000000001,Ürümqi,China,44.20N,87.20E
1928-03-01,-3.443,1.112,Ürümqi,China,44.20N,87.20E
1928-04-01,9.324,0.9940000000000001,Ürümqi,China,44.20N,87.20E
1928-05-01,18.199,0.75,Ürümqi,China,44.20N,87.20E
1928-06-01,22.585,0.57,Ürümqi,China,44.20N,87.20E
1928-07-01,23.921,1.126,Ürümqi,China,44.20N,87.20E
1928-08-01,21.951,0.9940000000000001,Ürümqi,China,44.20N,87.20E
1928-09-01,15.632,0.6779999999999999,Ürümqi,China,44.20N,87.20E
1928-10-01,7.851,0.677,Ürümqi,China,44.20N,87.20E
1928-11-01,-3.407,1.3619999999999999,Ürümqi,China,44.20N,87.20E
1928-12-01,-17.227,0.956,Ürümqi,China,44.20N,87.20E
1929-01-01,-19.057000000000002,1.161,Ürümqi,China,44.20N,87.20E
1929-02-01,-14.26,1.228,Ürümqi,China,44.20N,87.20E
1929-03-01,-0.109,1.062,Ürümqi,China,44.20N,87.20E
1929-04-01,13.472,1.489,Ürümqi,China,44.20N,87.20E
1929-05-01,15.877,0.9259999999999999,Ürümqi,China,44.20N,87.20E
1929-06-01,21.608,0.7809999999999999,Ürümqi,China,44.20N,87.20E
1929-07-01,23.724,0.9540000000000001,Ürümqi,China,44.20N,87.20E
1929-08-01,21.538,1.0070000000000001,Ürümqi,China,44.20N,87.20E
1929-09-01,16.617,0.6459999999999999,Ürümqi,China,44.20N,87.20E
1929-10-01,6.061,0.6990000000000001,Ürümqi,China,44.20N,87.20E
1929-11-01,-3.1500000000000004,0.855,Ürümqi,China,44.20N,87.20E
1929-12-01,-18.87,1.212,Ürümqi,China,44.20N,87.20E
1930-01-01,-20.099,1.048,Ürümqi,China,44.20N,87.20E
1930-02-01,-12.2,1.464,Ürümqi,China,44.20N,87.20E
1930-03-01,-1.8319999999999999,1.624,Ürümqi,China,44.20N,87.20E
1930-04-01,7.282,0.997,Ürümqi,China,44.20N,87.20E
1930-05-01,17.259,0.535,Ürümqi,China,44.20N,87.20E
1930-06-01,22.558000000000003,1.881,Ürümqi,China,44.20N,87.20E
1930-07-01,24.198,1.405,Ürümqi,China,44.20N,87.20E
1930-08-01,21.409000000000002,0.327,Ürümqi,China,44.20N,87.20E
1930-09-01,14.753,0.364,Ürümqi,China,44.20N,87.20E
1930-10-01,6.981,0.878,Ürümqi,China,44.20N,87.20E
1930-11-01,-2.0520000000000005,0.738,Ürümqi,China,44.20N,87.20E
1930-12-01,-13.569,1.251,Ürümqi,China,44.20N,87.20E
1931-01-01,-17.46,1.369,Ürümqi,China,44.20N,87.20E
1931-02-01,-19.809,1.412,Ürümqi,China,44.20N,87.20E
1931-03-01,-1.9340000000000002,2.194,Ürümqi,China,44.20N,87.20E
1931-04-01,9.32,0.961,Ürümqi,China,44.20N,87.20E
1931-05-01,15.192,0.6779999999999999,Ürümqi,China,44.20N,87.20E
1931-06-01,22.089,0.779,Ürümqi,China,44.20N,87.20E
1931-07-01,22.913,0.586,Ürümqi,China,44.20N,87.20E
1931-08-01,23.063000000000002,0.66,Ürümqi,China,44.20N,87.20E
1931-09-01,16.759,0.703,Ürümqi,China,44.20N,87.20E
1931-10-01,9.192,0.631,Ürümqi,China,44.20N,87.20E
1931-11-01,-4.437,1.1420000000000001,Ürümqi,China,44.20N,87.20E
1931-12-01,-12.87,1.105,Ürümqi,China,44.20N,87.20E
1932-01-01,-13.372,1.9769999999999999,Ürümqi,China,44.20N,87.20E
1932-02-01,-11.842,1.969,Ürümqi,China,44.20N,87.20E
1932-03-01,-0.861,1.456,Ürümqi,China,44.20N,87.20E
1932-04-01,11.585999999999999,1.024,Ürümqi,China,44.20N,87.20E
1932-05-01,15.914000000000001,0.8079999999999999,Ürümqi,China,44.20N,87.20E
1932-06-01,21.309,0.528,Ürümqi,China,44.20N,87.20E
1932-07-01,24.778000000000002,0.872,Ürümqi,China,44.20N,87.20E
1932-08-01,20.143,0.885,Ürümqi,China,44.20N,87.20E
1932-09-01,15.917,0.843,Ürümqi,China,44.20N,87.20E
1932-10-01,8.033999999999999,0.6659999999999999,Ürümqi,China,44.20N,87.20E
1932-11-01,-1.4980000000000002,1.031,Ürümqi,China,44.20N,87.20E
1932-12-01,-13.12,1.9340000000000002,Ürümqi,China,44.20N,87.20E
1933-01-01,-19.052,2.33,Ürümqi,China,44.20N,87.20E
1933-02-01,-12.783,1.036,Ürümqi,China,44.20N,87.20E
1933-03-01,-2.667,1.131,Ürümqi,China,44.20N,87.20E
1933-04-01,11.485,1.3980000000000001,Ürümqi,China,44.20N,87.20E
1933-05-01,17.296,0.58,Ürümqi,China,44.20N,87.20E
1933-06-01,21.534,0.6659999999999999,Ürümqi,China,44.20N,87.20E
1933-07-01,23.491999999999997,1.271,Ürümqi,China,44.20N,87.20E
1933-08-01,23.188000000000002,0.603,Ürümqi,China,44.20N,87.20E
1933-09-01,15.017000000000001,0.52,Ürümqi,China,44.20N,87.20E
1933-10-01,5.039,0.556,Ürümqi,China,44.20N,87.20E
1933-11-01,-1.7980000000000005,0.987,Ürümqi,China,44.20N,87.20E
1933-12-01,-10.744000000000002,1.2690000000000001,Ürümqi,China,44.20N,87.20E
1934-01-01,-18.073,1.026,Ürümqi,China,44.20N,87.20E
1934-02-01,-10.489,1.98,Ürümqi,China,44.20N,87.20E
1934-03-01,-3.721,1.6680000000000001,Ürümqi,China,44.20N,87.20E
1934-04-01,6.338000000000001,1.712,Ürümqi,China,44.20N,87.20E
1934-05-01,16.631,0.718,Ürümqi,China,44.20N,87.20E
1934-06-01,21.717,0.675,Ürümqi,China,44.20N,87.20E
1934-07-01,22.127,0.7190000000000001,Ürümqi,China,44.20N,87.20E
1934-08-01,21.500999999999998,0.8079999999999999,Ürümqi,China,44.20N,87.20E
1934-09-01,13.513,1.153,Ürümqi,China,44.20N,87.20E
1934-10-01,6.671,0.853,Ürümqi,China,44.20N,87.20E
1934-11-01,-5.5790000000000015,0.8759999999999999,Ürümqi,China,44.20N,87.20E
1934-12-01,-11.26,1.172,Ürümqi,China,44.20N,87.20E
1935-01-01,-18.274,1.0190000000000001,Ürümqi,China,44.20N,87.20E
1935-02-01,-10.376,1.371,Ürümqi,China,44.20N,87.20E
1935-03-01,-0.2929999999999999,1.178,Ürümqi,China,44.20N,87.20E
1935-04-01,8.641,0.623,Ürümqi,China,44.20N,87.20E
1935-05-01,16.471,0.629,Ürümqi,China,44.20N,87.20E
1935-06-01,22.868,0.633,Ürümqi,China,44.20N,87.20E
1935-07-01,23.535,0.665,Ürümqi,China,44.20N,87.20E
1935-08-01,22.494,0.565,Ürümqi,China,44.20N,87.20E
1935-09-01,16.599,0.5539999999999999,Ürümqi,China,44.20N,87.20E
1935-10-01,8.439,0.469,Ürümqi,China,44.20N,87.20E
1935-11-01,-7.412000000000001,1.117,Ürümqi,China,44.20N,87.20E
1935-12-01,-19.24,1.624,Ürümqi,China,44.20N,87.20E
1936-01-01,-18.669,1.319,Ürümqi,China,44.20N,87.20E
1936-02-01,-14.491,0.905,Ürümqi,China,44.20N,87.20E
1936-03-01,-5.147,0.71,Ürümqi,China,44.20N,87.20E
1936-04-01,6.98,0.759,Ürümqi,China,44.20N,87.20E
1936-05-01,15.32,0.871,Ürümqi,China,44.20N,87.20E
1936-06-01,21.265,0.47100000000000003,Ürümqi,China,44.20N,87.20E
1936-07-01,23.456,0.66,Ürümqi,China,44.20N,87.20E
1936-08-01,20.491,0.635,Ürümqi,China,44.20N,87.20E
1936-09-01,15.780999999999999,0.7020000000000001,Ürümqi,China,44.20N,87.20E
1936-10-01,10.901,0.757,Ürümqi,China,44.20N,87.20E
1936-11-01,-1.658,1.122,Ürümqi,China,44.20N,87.20E
1936-12-01,-13.460999999999999,1.065,Ürümqi,China,44.20N,87.20E
1937-01-01,-18.265,1.2690000000000001,Ürümqi,China,44.20N,87.20E
